NC_project_short_code,sample_type,year,month,day,Site,Cell,depth_zone,level,transect,species_classcode,count,fish_tl,observer,depth,vis,temp,surge,heading,notes
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,B,3,SMEL,10,5,Johnathan Centoni,15.8,5,12.2,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,B,3,SMEL,6,40,Johnathan Centoni,15.8,5,12.2,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,B,3,SMYS,2,15,Johnathan Centoni,15.8,5,12.2,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,B,3,SMYS,5,10,Johnathan Centoni,15.8,5,12.2,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,B,3,SCAR,1,28,Johnathan Centoni,15.8,5,12.2,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,B,3,HDEC,1,40,Johnathan Centoni,15.8,5,12.2,L,0,MALE
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,M,1,SMEL,2,26,Franklin Moitoza,15.2,4,11.1,L,0,NA
NC_Kelp_Srock,FISH,2015,7,6,Abalone Point,1,20,M,1,SMEL,1,30,Johnathan Centoni,13.1,7,8.9,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,M,2,NO_ORG,NA,NA,Franklin Moitoza,14.9,4,11.1,L,0,NA
NC_Kelp_Srock,FISH,2015,7,6,Abalone Point,1,20,M,2,SMYS,7,14,Johnathan Centoni,13.4,8,8.9,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,M,3,SMEL,2,17,Franklin Moitoza,14.3,4,11.1,L,0,NA
NC_Kelp_Srock,FISH,2014,7,22,Abalone Point,1,20,M,3,SMEL,3,28,Franklin Moitoza,14.3,4,11.1,L,0,NA
NC_Kelp_Srock,FISH,2015,7,6,Abalone Point,1,20,M,3,SMEL,1,48,Johnathan Centoni,13.7,8,8.9,L,0,NA
NC_Kelp_Srock,FISH,2015,7,6,Abalone Point,1,20,M,3,SMEL,3,44,Johnathan Centoni,13.7,8,8.9,L,0,NA
NC_Kelp_Srock,FISH,2015,7,6,Abalone Point,1,20,M,3,SMEL,1,55,Johnathan Centoni,13.7,8,8.9,L,0,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,SMEL,1,33,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,SMYS,1,8,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,KGB,16,6,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,OYT,2,9,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,HDEC,1,12,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,HDEC,1,32,Brett Stacy,7.3,4,12.8,L,160,FEMALE
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,HDEC,1,33,Brett Stacy,7.3,4,12.8,L,160,MALE
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,ELAT,3,8,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,1,ELAT,1,14,Brett Stacy,7.3,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,SMEL,12,7,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,SMEL,1,27,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,SMEL,1,30,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,SMEL,11,22,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,SMEL,11,27,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,SMYS,39,7,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,ELAT,1,17,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,ELAT,1,20,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,ELAT,1,12,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,ELAT,1,30,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,1,ELAT,1,25,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,SMEL,1,35,Brett Stacy,7.6,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,SMEL,1,29,Brett Stacy,7.6,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,SMYS,1,14,Brett Stacy,7.6,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,KGB,19,7,Brett Stacy,7.6,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,HDEC,2,25,Brett Stacy,7.6,4,12.8,L,160,FEMALE
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,ELAT,5,13,Brett Stacy,7.6,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,2,ELAT,2,17,Brett Stacy,7.6,4,12.8,L,160,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,SMEL,11,35,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,SMEL,1,26,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,OELO,1,37,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,SCHR,1,27,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,SCHR,1,32,Doug Simpson,7.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,HDEC,1,29,Doug Simpson,7.6,4,12.2,H,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,2,HDEC,1,30,Doug Simpson,7.6,4,12.2,H,180,MALE
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,SMYS,2,10,Brett Stacy,7.3,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,KGB,36,6,Brett Stacy,7.3,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,HDEC,3,32,Brett Stacy,7.3,4,12.8,L,170,MALE
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,HDEC,1,25,Brett Stacy,7.3,4,12.8,L,170,MALE
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,ELAT,3,21,Brett Stacy,7.3,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,ELAT,2,16,Brett Stacy,7.3,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,B,3,ELAT,1,10,Brett Stacy,7.3,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,SMEL,5,8,Franklin Moitoza,7,4,12.8,H,120,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,SMYS,11,9,Franklin Moitoza,7,4,12.8,H,120,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,HDEC,1,26,Franklin Moitoza,7,4,12.8,H,120,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,HDEC,1,29,Franklin Moitoza,7,4,12.8,H,120,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,ELAT,1,11,Franklin Moitoza,7,4,12.8,H,120,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,ELAT,3,26,Franklin Moitoza,7,4,12.8,H,120,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,B,3,ELAT,1,16,Franklin Moitoza,7,4,12.8,H,120,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,M,1,NO_ORG,NA,NA,Franklin Moitoza,5.5,4,12.8,M,90,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,M,1,NO_ORG,NA,NA,Franklin Moitoza,6.1,4,12.8,L,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,M,2,SMEL,1,37,Franklin Moitoza,5.2,3,12.8,M,90,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,M,2,SMEL,1,28,Franklin Moitoza,5.2,3,12.8,M,90,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,M,2,KGB,28,5,Franklin Moitoza,6.4,4,12.8,L,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,8,M,3,NO_ORG,NA,NA,Doug Simpson,4.6,4,12.2,H,180,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,M,3,SMYS,2,9,Franklin Moitoza,6.1,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2015,8,2,Abalone Point,2,8,M,3,KGB,4,5,Franklin Moitoza,6.1,4,12.8,L,170,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,SMEL,3,10,Chris Teague,10.4,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,SMYS,76,10,Chris Teague,10.4,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,SMYS,10,13,Chris Teague,10.4,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,SMYS,4,15,Chris Teague,10.4,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,OYT,5,10,Chris Teague,10.4,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,HDEC,1,32,Chris Teague,10.4,8,12.2,M,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,1,HDEC,1,34,Chris Teague,10.4,8,12.2,M,180,MALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,SMEL,3,25,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,SMEL,3,8,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,SMYS,4,35,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,SMYS,1,25,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,SMIN,1,55,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,KGB,3,5,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,KGB,120,7,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,SPIN,1,8,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,OELO,1,60,Johnathan Centoni,11,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,HDEC,1,42,Johnathan Centoni,11,6,11.7,L,60,FEMALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,HDEC,1,38,Johnathan Centoni,11,6,11.7,L,60,FEMALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,1,HDEC,1,40,Johnathan Centoni,11,6,11.7,L,60,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,SMYS,43,10,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,SMYS,1,24,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,SNEB,1,26,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,SMAR,1,38,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,SMIN,1,42,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,OYT,9,10,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,HDEC,1,34,Chris Teague,10.7,8,12.2,M,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,HDEC,1,36,Chris Teague,10.7,8,12.2,M,180,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,HDEC,1,38,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,HDEC,1,36,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,2,OYT,4,9,Chris Teague,10.7,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SMEL,3,10,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SMEL,3,25,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SMEL,3,20,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SMEL,1,15,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SMEL,3,8,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SMYS,1,25,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,KGB,23,7,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,SCHR,1,30,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,OYT,8,8,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,OYT,1,12,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,OPIC,1,15,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,OPIC,2,12,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,HDEC,1,30,Johnathan Centoni,10.7,6,11.7,L,60,FEMALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,2,ELAT,1,15,Johnathan Centoni,10.7,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,SMYS,1,15,Chris Teague,11,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,SMYS,26,10,Chris Teague,11,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,SMYS,2,11,Chris Teague,11,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,OYT,16,10,Chris Teague,11,8,12.2,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,HDEC,1,34,Chris Teague,11,8,12.2,M,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,HDEC,1,26,Chris Teague,11,8,12.2,M,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,B,3,HDEC,1,28,Chris Teague,11,8,12.2,M,180,FEMALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,SMEL,12,10,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,SMEL,66,8,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,SMEL,1,25,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,SMYS,8,8,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,KGB,186,7,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,SPIN,10,8,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,SPIN,3,10,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,OYT,20,8,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,HDEC,1,45,Johnathan Centoni,10.1,6,11.7,L,60,FEMALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,HDEC,1,35,Johnathan Centoni,10.1,6,11.7,L,60,MALE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,ELAT,3,25,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,B,3,ELAT,2,18,Johnathan Centoni,10.1,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMEL,2,26,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMEL,1,25,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMYS,1,33,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMYS,3,12,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMYS,2,26,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMYS,1,30,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,1,SMYS,1,32,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,M,1,NO_ORG,NA,NA,Doug Simpson,6.7,6,12.8,M,0,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,2,SMEL,1,9,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,2,SMYS,1,36,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,2,SMYS,1,11,Chris Teague,9.1,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,M,2,SMYS,7,7,Doug Simpson,6.7,6,12.2,M,0,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,M,2,SMYS,4,12,Doug Simpson,6.7,6,12.2,M,0,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,M,2,SMYS,3,10,Doug Simpson,6.7,6,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,3,SMEL,1,50,Chris Teague,8.5,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,12.5,M,3,SMEL,2,9,Chris Teague,8.5,5,12.2,L,60,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,12.5,M,3,NO_ORG,NA,NA,Doug Simpson,6.7,6,12.2,M,0,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,SMEL,21,10,Chris Teague,14,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,KGB,20,4,Chris Teague,14,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,KGB,21,5,Chris Teague,14,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,SMIN,1,9,Chris Teague,14,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,SMIN,2,8,Chris Teague,14,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,OYT,1,9,Chris Teague,14,6,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,1,HDEC,1,26,Chris Teague,14,6,11.7,L,60,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,SMEL,18,6,Doug Simpson,14.6,6,12.8,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,SMYS,12,7,Doug Simpson,14.6,6,12.8,M,180,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,36,Doug Simpson,14.6,6,12.8,M,180,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,28,Doug Simpson,14.6,6,12.8,M,180,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,26,Doug Simpson,14.6,6,12.8,M,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,27,Doug Simpson,14.6,6,12.8,M,180,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,26,Doug Simpson,14.6,6,12.8,M,180,FEMALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,24,Doug Simpson,14.6,6,12.8,M,180,MALE
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,1,HDEC,1,15,Doug Simpson,14.6,6,12.8,M,180,JUVENILE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,SMYS,5,6,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,KGB,28,4,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,KGB,1,3,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,KGB,1,8,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,SMIN,13,9,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,SMIN,2,7,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,SMIN,1,45,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,SMIN,1,3,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,SCAR,1,29,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,OYT,1,12,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,OELO,1,37,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,2,OELO,1,80,Chris Teague,13.7,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,2,SMYS,3,7,Doug Simpson,14.3,6,12.8,M,180,SEE NOTE
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,KGB,30,4,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,KGB,1,6,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,SMIN,1,50,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,SPIN,1,12,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,OYT,1,12,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,OELO,1,75,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,HDEC,1,37,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2015,8,4,Abalone Point,2,16,B,3,ELAT,1,21,Chris Teague,12.8,5,11.7,L,60,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,3,SMEL,15,7,Doug Simpson,14.3,6,12.8,M,100,NA
NC_Kelp_Srock,FISH,2014,9,5,Abalone Point,2,16,B,3,SMYS,1,14,Doug Simpson,14.3,6,12.8,M,100,NA
